Wall time,Step,Value
1770957109.4039273,1,0.9998717308044434
1770959848.1688106,5000,0.7048149704933167
1770962818.8936856,10000,0.5123561024665833
1770966347.0611653,15000,0.430748850107193
1770970086.7083614,20000,0.39580634236335754
1770973084.0128164,25000,0.3611522614955902
1770975595.5531662,30000,0.33641713857650757
1770977093.9521153,35000,0.3192179203033447
1770980151.242341,40000,0.30656254291534424
1770983184.439124,45000,0.297677218914032
1770986078.568746,50000,0.2933436632156372
1770989062.0717492,55000,0.2880212068557739
1770991446.0717738,60000,0.28273805975914
1770994001.8593965,65000,0.27701228857040405
1770996686.1704931,70000,0.2724694311618805
1770999375.4285989,75000,0.27675139904022217
1771002091.6550593,80000,0.2681754231452942
1771004934.0280044,85000,0.27009090781211853
1771009685.7346892,90000,0.26389557123184204
1771014863.761249,95000,0.26960307359695435
1771020149.36427,100000,0.26720133423805237
1771025482.571073,105000,0.2634384036064148
1771028849.9369836,110000,0.2620728313922882
1771031924.1368294,115000,0.261849582195282
1771034796.4814048,120000,0.2602190673351288
1771037555.5965307,125000,0.2593584656715393
1771040396.8161733,130000,0.2614730894565582
1771043437.7414849,135000,0.25938278436660767
1771046510.0361905,140000,0.26081064343452454
1771049072.593738,145000,0.26536285877227783
1771051945.5614033,150000,0.26213374733924866
1771054942.8985953,155000,0.26652318239212036
1771057998.7640705,160000,0.261152446269989
1771061023.198447,165000,0.2655962407588959
1771064076.9204433,170000,0.2622043490409851
1771067310.3464074,175000,0.2585813105106354
1771072326.551967,180000,0.26386186480522156
1771077441.5104833,185000,0.2638430595397949
1771082567.405683,190000,0.2639755308628082
1771087700.201289,195000,0.26409459114074707
1771092888.6752644,200000,0.26064303517341614
1771096304.2629888,205000,0.2629353106021881
1771099109.3018124,210000,0.2656485438346863
1771101863.4096918,215000,0.2626406252384186
1771104642.4936366,220000,0.2604062557220459
1771107426.9249475,225000,0.2601613998413086
1771110167.2332637,230000,0.2634945213794708
1771113174.0659587,235000,0.26070716977119446
1771116318.080514,240000,0.2656889259815216
1771119020.0207934,245000,0.2614935040473938
1771122041.071181,250000,0.26394209265708923
1771125037.9843252,255000,0.26442205905914307
1771127130.6802282,260000,0.26106852293014526
1771128629.6245751,265000,0.26517054438591003
1771130019.961456,270000,0.2612048387527466
1771131301.313581,275000,0.26652243733406067
1771132580.0115776,280000,0.2599153220653534
1771133874.2882612,285000,0.2631292939186096
1771135325.0747814,290000,0.2628479301929474
1771136786.979125,295000,0.26246005296707153
1771138263.4356022,300000,0.26685091853141785
1771139664.2926047,305000,0.2694540321826935
1771141051.3470228,310000,0.2645965814590454
1771142677.0260608,315000,0.2644047737121582
1771145514.8973553,320000,0.2673005759716034
1771148424.6060596,325000,0.26607367396354675
