Wall time,Step,Value
1771471020.1391428,1,1.1938934326171875
1771472995.1071372,5000,1.29227876663208
1771475247.0717638,10000,1.021621584892273
1771478528.5542777,15000,1.1516485214233398
1771481864.2428296,20000,1.188101887702942
1771485168.655656,25000,1.1331264972686768
1771487951.5980568,30000,1.1590619087219238
1771489924.1796148,35000,1.042044758796692
1771491934.1197577,40000,1.110081672668457
1771494790.1559618,45000,1.1285070180892944
1771498102.6124644,50000,0.9952004551887512
1771501285.1658893,55000,1.0982551574707031
1771503754.804145,60000,1.0906999111175537
1771506639.0710766,65000,0.9428439736366272
1771509617.9997127,70000,0.7105180621147156
1771512491.4456377,75000,0.6541947722434998
1771515336.4834223,80000,0.5574012994766235
1771518003.206121,85000,0.5221287608146667
1771520912.7060723,90000,0.4604009985923767
1771523846.8724585,95000,0.43958407640457153
1771526967.0971215,100000,0.4005841016769409
1771530000.6145616,105000,0.38402292132377625
1771533074.7592866,110000,0.37148547172546387
1771536465.0200243,115000,0.3558119535446167
1771541618.6372132,120000,0.3495480418205261
1771544501.7577517,125000,0.33859023451805115
1771547398.6552463,130000,0.3335828483104706
1771550325.352143,135000,0.3217197358608246
1771553444.865541,140000,0.32913294434547424
1771555961.771928,145000,0.31562769412994385
1771557886.6415572,150000,0.32126426696777344
1771559846.7278106,155000,0.31069621443748474
1771562367.854336,160000,0.30899080634117126
1771565453.5198107,165000,0.30981069803237915
1771568504.0602212,170000,0.3035275936126709
1771570779.8477597,175000,0.30332568287849426
1771572714.6133058,180000,0.2991759479045868
1771574651.323387,185000,0.2998815178871155
1771576583.910114,190000,0.30295321345329285
1771578744.1749628,195000,0.2948243021965027
1771580749.0296946,200000,0.29402658343315125
1771583223.0486808,205000,0.2974890470504761
1771586362.4428952,210000,0.2962401509284973
1771589291.7251143,215000,0.29145848751068115
1771592259.392589,220000,0.28569263219833374
1771595277.9367251,225000,0.2925246059894562
1771598193.216424,230000,0.2889195680618286
1771601224.1765478,235000,0.2867674231529236
1771604133.2930188,240000,0.28964337706565857
1771607111.7908661,245000,0.2876823842525482
1771610056.4319787,250000,0.28753939270973206
1771612967.657435,255000,0.2915627956390381
1771617320.808688,260000,0.28470855951309204
1771620036.1988943,265000,0.29154521226882935
1771622919.179133,270000,0.2885541021823883
1771625889.176083,275000,0.2857382893562317
1771628788.5302513,280000,0.2888942062854767
1771631751.5903654,285000,0.28893592953681946
1771633800.6692486,290000,0.2891581058502197
1771636493.9124222,295000,0.2838352620601654
1771639569.7894523,300000,0.2897578775882721
1771642642.4681423,305000,0.28625258803367615
1771645700.112121,310000,0.287332147359848
1771648513.9891195,315000,0.28318503499031067
1771651766.670665,320000,0.2893124222755432
1771654257.5288742,325000,0.2915797531604767
1771657022.8360713,330000,0.2848570942878723
1771660323.4261642,335000,0.2848612666130066
