Wall time,Step,Value
1771134235.1976771,286200,0.0067433989606797695
1771134765.592998,288100,0.03648810833692551
1771135838.9236684,291800,0.05098303407430649
1771135929.9856806,292100,0.07298433780670166
1771136297.4053373,293400,0.12578147649765015
1771136851.1618128,295200,0.13206610083580017
1771136936.4951024,295500,0.06134601682424545
1771137143.2642767,296200,0.04116693511605263
1771137227.044856,296500,0.0988113209605217
1771137450.6497715,297300,0.019667889922857285
1771137820.1495504,298600,0.07197222113609314
1771138110.8881335,299600,0.026527253910899162
1771138792.8644614,301900,0.16774018108844757
1771139194.9194472,303400,0.08080193400382996
1771139548.856683,304700,0.06835149973630905
1771140560.4799032,308300,0.02250734344124794
1771140586.9022226,308400,0.026432599872350693
1771140905.2170238,309600,0.06039615720510483
1771141138.4956908,310300,0.04631652310490608
1771141165.6295798,310400,0.1684826761484146
1771141191.937695,310500,0.024807652458548546
1771141457.3403335,311500,0.06858691573143005
1771141562.9765449,311900,0.10773007571697235
1771141589.3152728,312000,0.026172015815973282
1771141615.8402264,312100,0.08080407977104187
1771141749.5682905,312600,0.05046830698847771
1771141802.1781056,312800,0.07371202856302261
1771142459.2181528,314500,0.020343828946352005
1771143921.370427,317300,0.036357998847961426
1771144189.394008,317800,0.05049039050936699
1771144873.2713025,319000,0.01510049682110548
1771144989.0791934,319200,0.06054640933871269
1771145386.327655,319900,0.07589887827634811
1771145737.2664702,320400,0.1593455821275711
1771146484.6187072,321700,0.025991791859269142
1771146658.6274228,322000,0.06845018267631531
1771146771.673751,322200,0.03830355405807495
1771147166.0511386,322900,0.08693593740463257
1771147853.1659865,324100,0.11211012303829193
1771149329.586675,326500,0.09897480905056
1771149513.3371718,326800,0.015538031235337257
1771151223.9210005,329800,0.08212850987911224
1771151703.842294,330600,0.0696641057729721
1771153623.849892,334000,0.05507992208003998
1771154595.3606646,335600,0.032094262540340424
1771155118.0483418,336500,0.059482745826244354
1771155635.170358,337400,0.06782451272010803
1771155806.7956727,337700,0.053260087966918945
1771155926.50264,337900,0.04075159877538681
1771156216.2270548,338400,0.0575130358338356
1771156270.6303575,338500,0.07325046509504318
1771156731.1392937,339300,0.0709092766046524
1771157383.0340536,340400,0.1343964785337448
1771158192.8392847,341800,0.03945256769657135
1771158424.7679148,342200,0.0362296923995018
1771158644.3124661,342600,0.06726940721273422
1771159038.276394,343400,0.0794166699051857
1771159287.0377429,343900,0.07143723964691162
1771160489.581101,346100,0.052762120962142944
1771160863.1714296,346800,0.04972536116838455
1771161632.558037,348300,0.050315164029598236
1771161682.7743077,348400,0.05774323642253876
1771161732.8575306,348500,0.0411384180188179
1771162035.7934783,349100,0.039717525243759155
1771162134.243398,349300,0.05212549865245819
1771162498.4974134,350000,0.045274801552295685
1771163368.5347438,351400,0.04056933522224426
1771164004.1311774,352600,0.07144158333539963
1771164932.567672,354400,0.025407124310731888
1771165250.8020132,355000,0.02319825068116188
1771165699.3374069,355800,0.03753775358200073
1771166120.3269815,356600,0.04896138235926628
1771166280.2764854,356900,0.08349188417196274
1771166668.4514835,357600,0.05591306835412979
1771167264.6108065,358700,0.03538098558783531
1771167340.0703638,358800,0.08901236206293106
1771168002.6204047,360000,0.0767163634300232
1771168745.6637192,361300,0.05154342204332352
